dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
pkdd8,PKDD-8,307,309.000,314.000,1888,150,17,0.060714,3.400000,51.501163,29.688166,0.643765,0.226613,0.422643,5.598097,1.483547,103.194031,671,0.422643,1.4246127605438232,3,0.176471,0.00410832,0.00410832,-0.00000050,0.00410832,0.00408871,0.00477389,1.138407,1.139939,-0.001346,0.018070,0.018045,0.001432,0.964831,0.964900,0.000069,0.00401440,1.69056800,0.943233
pkdd8,PKDD-8,308,310.000,315.000,1958,150,18,0.064286,3.600000,51.996391,29.450783,0.649955,0.255410,0.518942,5.014128,0.655312,92.508217,700,0.518942,0.7669163942337036,1,0.055556,0.00414065,0.00414066,-0.00000087,0.00414065,0.00412633,0.00345987,1.149056,1.150077,-0.000889,0.019546,0.019518,0.001417,0.961847,0.961918,0.000071,0.00379001,1.62989153,0.950153
pkdd8,PKDD-8,309,311.000,316.000,1959,150,19,0.067857,3.800000,51.709446,29.518862,0.646368,0.260254,0.536492,4.512543,0.655312,80.038391,691,0.536492,0.26185476779937744,2,0.105263,0.00449751,0.00449751,-0.00000069,0.00449751,0.00448755,0.00221415,1.151415,1.152359,-0.000819,0.019738,0.019715,0.001144,0.961331,0.961400,0.000069,0.00415424,1.48255474,0.960307
pkdd8,PKDD-8,310,312.000,317.000,2120,150,20,0.071429,4.000000,52.097942,28.728533,0.651224,0.272873,0.530976,4.203813,0.462821,69.774704,852,0.530976,-0.06311666965484619,2,0.100000,0.00508848,0.00508848,0.00000000,0.00508848,0.00508415,0.00085052,1.152789,1.154871,-0.001806,0.019699,0.019670,0.001434,0.961724,0.961808,0.000084,0.00482408,1.41238872,0.960096
pkdd8,PKDD-8,311,313.000,318.000,2402,150,23,0.082143,4.600000,52.878315,27.397259,0.660979,0.272418,0.519962,4.099979,0.462821,65.491318,1134,0.519962,-0.14873826503753662,2,0.086957,0.00561343,0.00561343,0.00000028,0.00561343,0.00561283,0.00010653,1.153208,1.155472,-0.001963,0.019894,0.019870,0.001192,0.961372,0.961451,0.000079,0.00504825,1.39691706,0.966887
pkdd8,PKDD-8,312,314.000,319.000,2650,150,24,0.085714,4.800000,53.562996,26.283072,0.669537,0.273123,0.506549,3.964983,0.462821,61.671932,1411,0.506549,-0.30684518814086914,2,0.083333,0.00601738,0.00601738,0.00000077,0.00601738,0.00601733,0.00000812,1.161982,1.164441,-0.002117,0.020903,0.020876,0.001316,0.959606,0.959689,0.000083,0.00521907,1.38690075,0.972488
pkdd8,PKDD-8,313,315.000,320.000,2846,150,24,0.085714,4.800000,53.838676,25.439829,0.672983,0.285975,0.519396,3.838203,0.462821,57.967346,1637,0.519396,-0.44566088914871216,1,0.041667,0.00653202,0.00653201,0.00000095,0.00653202,0.00653202,0.00000000,1.157658,1.160553,-0.002501,0.020366,0.020340,0.001283,0.960660,0.960745,0.000085,0.00556249,1.40915021,0.976400
pkdd8,PKDD-8,314,316.000,321.000,3108,150,26,0.092857,5.200000,54.495487,24.540194,0.681194,0.350876,0.745957,3.575298,0.462821,53.726234,1879,0.745957,-0.7282992005348206,4,0.153846,0.00682598,0.00682597,0.00000090,0.00682598,0.00682598,0.00000000,1.163328,1.166102,-0.002384,0.021216,0.021184,0.001512,0.958882,0.958974,0.000091,0.00607002,1.46278717,0.978921
pkdd8,PKDD-8,315,317.000,322.000,3245,150,27,0.096429,5.400000,54.614166,23.770567,0.682677,0.411018,0.870140,3.111824,0.161954,47.218655,2002,0.870140,-1.2166011333465576,6,0.222222,0.00718803,0.00718802,0.00000072,0.00718803,0.00718803,0.00000000,1.169651,1.171999,-0.002008,0.022105,0.022067,0.001733,0.957119,0.957224,0.000105,0.00645660,1.51635864,0.983490
pkdd8,PKDD-8,316,318.000,323.000,3407,150,31,0.110714,6.200000,54.718540,22.910986,0.683982,0.481808,0.980501,2.693903,0.000559,41.034016,2142,0.980501,-1.5942659378051758,15,0.483871,0.00755603,0.00755602,0.00000054,0.00755603,0.00755603,0.00000000,1.168762,1.170998,-0.001913,0.021789,0.021749,0.001837,0.957869,0.957974,0.000105,0.00619035,1.60994868,0.984409
pkdd8,PKDD-8,317,319.000,324.000,3579,150,32,0.114286,6.400000,54.968834,22.072109,0.687110,0.521300,1.016315,2.504908,0.000559,37.523777,2254,1.016315,-1.7868560552597046,18,0.562500,0.00790779,0.00790779,0.00000020,0.00790779,0.00790779,0.00000000,1.173077,1.175481,-0.002049,0.022536,0.022493,0.001934,0.956186,0.956296,0.000111,0.00615523,1.71362377,0.986538
pkdd8,PKDD-8,318,320.000,325.000,3744,150,31,0.110714,6.200000,55.183071,21.300442,0.689788,0.549428,1.045727,2.379481,0.000165,35.590179,2375,1.045727,-1.948669672012329,21,0.677419,0.00818864,0.00818864,0.00000019,0.00818864,0.00818864,0.00000000,1.184401,1.186467,-0.001744,0.023990,0.023931,0.002457,0.953307,0.953448,0.000141,0.00591774,1.77891743,0.987565
pkdd8,PKDD-8,319,321.000,326.000,3872,150,30,0.107143,6.000000,54.874020,20.281187,0.685925,0.535021,0.958026,2.285844,0.000165,34.343948,2532,0.958026,-2.0430634021759033,18,0.600000,0.00844827,0.00844827,0.00000030,0.00844827,0.00844827,0.00000000,1.180819,1.182817,-0.001692,0.023403,0.023350,0.002268,0.954621,0.954752,0.000132,0.00540938,1.86040703,0.989773
pkdd8,PKDD-8,320,322.000,327.000,4004,150,29,0.103571,5.800000,54.956940,19.423893,0.686962,0.516839,0.880753,2.296581,0.000165,34.472958,2678,0.880753,-2.056565761566162,16,0.551724,0.00843451,0.00843451,0.00000055,0.00843451,0.00843451,0.00000000,1.180549,1.182793,-0.001901,0.023419,0.023375,0.001898,0.954540,0.954658,0.000119,0.00488529,1.96678205,0.993042
pkdd8,PKDD-8,321,323.000,328.000,4010,150,28,0.100000,5.600000,55.086037,18.808455,0.688575,0.496548,0.778182,2.288225,0.000165,34.563393,2680,0.778182,-2.0980467796325684,8,0.285714,0.00831559,0.00831559,0.00000025,0.00831559,0.00831559,0.00000000,1.183586,1.186111,-0.002134,0.023983,0.023937,0.001942,0.953343,0.953472,0.000128,0.00470497,2.00686043,0.993864
pkdd8,PKDD-8,322,324.000,329.000,3960,150,28,0.100000,5.600000,55.205273,18.238712,0.690066,0.479663,0.710944,2.152867,0.000165,33.466183,2660,0.710944,-2.264836311340332,9,0.321429,0.00806880,0.00806880,0.00000006,0.00806880,0.00806880,0.00000000,1.189414,1.192527,-0.002618,0.024520,0.024474,0.001877,0.952600,0.952737,0.000137,0.00398515,2.06344016,0.992294
pkdd8,PKDD-8,323,325.000,330.000,3854,150,27,0.096429,5.400000,55.359852,17.753122,0.691998,0.447536,0.601263,2.018979,0.074228,31.868538,2573,0.601263,-2.4557368755340576,6,0.222222,0.00771842,0.00771842,-0.00000013,0.00771842,0.00771842,0.00000000,1.176950,1.179940,-0.002540,0.022861,0.022830,0.001340,0.955850,0.955954,0.000104,0.00389181,2.04235612,0.991071
pkdd8,PKDD-8,324,326.000,331.000,3679,150,28,0.100000,5.600000,55.657883,17.415434,0.695724,0.433313,0.547441,2.022202,0.503985,32.314198,2378,0.547441,-2.463512897491455,9,0.321429,0.00738896,0.00738896,0.00000000,0.00738896,0.00738896,0.00000000,1.183499,1.187198,-0.003125,0.023921,0.023888,0.001383,0.953643,0.953759,0.000117,0.00415946,2.02395326,0.987070
pkdd8,PKDD-8,325,327.000,332.000,3515,150,29,0.103571,5.800000,56.135372,17.185442,0.701692,0.423544,0.525772,2.072771,0.503985,33.371159,2185,0.525772,-2.43154239654541,9,0.310345,0.00702013,0.00702013,-0.00000015,0.00702013,0.00702013,0.00000000,1.179194,1.182802,-0.003060,0.023271,0.023231,0.001756,0.954973,0.955095,0.000122,0.00441989,2.03548634,0.982411
pkdd8,PKDD-8,326,328.000,333.000,3326,150,29,0.103571,5.800000,56.471249,17.000160,0.705891,0.397554,0.496836,2.124135,0.503985,34.645733,1992,0.496836,-2.4089694023132324,9,0.310345,0.00666416,0.00666416,0.00000000,0.00666416,0.00666416,0.00000000,1.180172,1.183349,-0.002693,0.023375,0.023335,0.001731,0.954636,0.954747,0.000111,0.00464167,1.99282491,0.980267
pkdd8,PKDD-8,327,329.000,334.000,3147,150,29,0.103571,5.800000,56.974152,16.855648,0.712177,0.365116,0.446055,2.380805,0.574252,40.117653,1813,0.446055,-2.1676101684570312,5,0.172414,0.00635195,0.00635195,-0.00000008,0.00635195,0.00635195,0.00000000,1.167611,1.169610,-0.001712,0.021912,0.021871,0.001878,0.957343,0.957441,0.000098,0.00427805,1.95298378,0.983505
pkdd8,PKDD-8,328,330.000,335.000,3001,150,27,0.096429,5.400000,57.554008,16.808119,0.719425,0.340719,0.412076,2.760349,0.654472,47.896622,1662,0.412076,-1.835236668586731,5,0.185185,0.00601114,0.00601114,0.00000017,0.00601114,0.00601114,0.00000000,1.174431,1.176883,-0.002088,0.022818,0.022775,0.001868,0.955561,0.955660,0.000099,0.00374543,1.97478515,0.985972
pkdd8,PKDD-8,329,331.000,336.000,2855,150,25,0.089286,5.000000,58.315105,16.991783,0.728939,0.314234,0.387756,3.116007,0.826771,55.555248,1506,0.387756,-1.5384045839309692,1,0.040000,0.00573399,0.00573398,0.00000027,0.00573399,0.00573399,0.00000000,1.169708,1.172628,-0.002496,0.022118,0.022076,0.001892,0.956941,0.957033,0.000092,0.00349840,1.97974632,0.985055
pkdd8,PKDD-8,330,332.000,337.000,2740,150,25,0.089286,5.000000,59.136837,17.221508,0.739210,0.274622,0.382511,3.763497,0.826771,69.323166,1390,0.382511,-0.8851763010025024,1,0.040000,0.00538271,0.00538271,0.00000048,0.00538271,0.00538271,0.00000000,1.167878,1.170172,-0.001965,0.021810,0.021771,0.001818,0.957520,0.957607,0.000087,0.00336327,1.99574430,0.984340
pkdd8,PKDD-8,331,333.000,338.000,2615,150,25,0.089286,5.000000,60.049850,17.542788,0.750623,0.249768,0.377863,4.404572,0.826771,82.430008,1265,0.377863,-0.24432969093322754,0,0.000000,0.00504447,0.00504447,0.00000082,0.00504447,0.00504447,0.00000000,1.171211,1.173617,-0.002054,0.022083,0.022038,0.002067,0.957152,0.957249,0.000097,0.00333376,2.02434789,0.983581
pkdd8,PKDD-8,332,334.000,339.000,2494,150,25,0.089286,5.000000,60.495277,18.054396,0.756191,0.239964,0.387766,4.757974,1.282042,88.246353,1144,0.387766,0.11617612838745117,0,0.000000,0.00495443,0.00495443,0.00000093,0.00495443,0.00495443,0.00000000,1.173085,1.176327,-0.002764,0.022304,0.022267,0.001654,0.956720,0.956805,0.000085,0.00357163,1.96596881,0.980847
pkdd8,PKDD-8,333,335.000,340.000,2467,150,26,0.092857,5.200000,61.195507,18.450323,0.764944,0.249927,0.413880,5.020992,1.274181,91.275261,1127,0.413880,0.3888002634048462,0,0.000000,0.00509909,0.00509909,0.00000091,0.00509909,0.00509909,0.00000000,1.174990,1.178529,-0.003012,0.022491,0.022451,0.001754,0.956575,0.956667,0.000093,0.00351929,1.92415455,0.981243
pkdd8,PKDD-8,334,336.000,341.000,2543,150,27,0.096429,5.400000,61.807007,18.558384,0.772588,0.229937,0.395111,5.030575,1.208406,89.094330,1233,0.395111,0.38295459747314453,0,0.000000,0.00516257,0.00516256,0.00000040,0.00516257,0.00516257,0.00000000,1.163700,1.166796,-0.002660,0.020881,0.020828,0.002558,0.959977,0.960088,0.000111,0.00345910,1.88959721,0.981540
pkdd8,PKDD-8,335,337.000,342.000,2584,150,28,0.100000,5.600000,62.127327,18.660383,0.776592,0.234726,0.399971,4.810141,1.208406,81.668427,1304,0.399971,0.1513657569885254,0,0.000000,0.00552196,0.00552196,0.00000019,0.00552196,0.00552196,0.00000000,1.176363,1.179290,-0.002488,0.022810,0.022753,0.002475,0.955919,0.956047,0.000127,0.00390099,1.75994222,0.982547
pkdd8,PKDD-8,336,338.000,343.000,2733,150,26,0.092857,5.200000,62.490269,18.621904,0.781128,0.282393,0.517040,4.527683,1.208406,74.443329,1483,0.517040,-0.2072964906692505,0,0.000000,0.00597273,0.00597274,-0.00000026,0.00597273,0.00597273,0.00000000,1.171838,1.175247,-0.002910,0.022354,0.022303,0.002276,0.956801,0.956920,0.000119,0.00436261,1.65717745,0.982202
pkdd8,PKDD-8,337,339.000,344.000,2933,150,27,0.096429,5.400000,62.965256,18.479383,0.787066,0.296142,0.537625,4.302108,1.161797,69.765961,1713,0.537625,-0.4568239450454712,0,0.000000,0.00626486,0.00626486,-0.00000016,0.00626486,0.00626486,0.00000000,1.173133,1.176068,-0.002501,0.022594,0.022543,0.002250,0.956127,0.956249,0.000123,0.00424863,1.59713530,0.980926
pkdd8,PKDD-8,338,340.000,345.000,3067,150,27,0.096429,5.400000,63.002220,18.570402,0.787528,0.288410,0.514189,3.977922,0.856262,63.548248,1867,0.514189,-0.8051403760910034,1,0.037037,0.00662835,0.00662835,-0.00000031,0.00662835,0.00662835,0.00000000,1.177231,1.180308,-0.002614,0.023163,0.023104,0.002548,0.954972,0.955110,0.000138,0.00460191,1.59498079,0.983246
pkdd8,PKDD-8,339,341.000,346.000,3250,150,29,0.103571,5.800000,63.195335,18.597679,0.789942,0.305257,0.515446,3.712850,0.000211,59.112171,2046,0.515446,-1.0590198040008545,1,0.034483,0.00697518,0.00697518,-0.00000044,0.00697518,0.00697518,0.00000000,1.184318,1.186659,-0.001976,0.023938,0.023886,0.002172,0.953539,0.953664,0.000125,0.00495357,1.59241960,0.984596
pkdd8,PKDD-8,340,342.000,347.000,3418,150,28,0.100000,5.600000,63.402767,18.714964,0.792535,0.306902,0.497665,3.534946,0.000211,56.382278,2197,0.497665,-1.282214641571045,5,0.178571,0.00715863,0.00715863,-0.00000043,0.00715863,0.00715863,0.00000000,1.178926,1.181483,-0.002168,0.023208,0.023159,0.002081,0.955159,0.955277,0.000118,0.00474247,1.60287195,0.985047
pkdd8,PKDD-8,341,343.000,348.000,3521,150,28,0.100000,5.600000,63.488987,18.843182,0.793612,0.292019,0.421595,3.313150,0.000211,53.063953,2297,0.421595,-1.5315381288528442,9,0.321429,0.00721405,0.00721405,-0.00000014,0.00721405,0.00721405,0.00000000,1.180692,1.182662,-0.001669,0.023420,0.023376,0.001912,0.954709,0.954820,0.000111,0.00438913,1.61974497,0.985182
pkdd8,PKDD-8,342,344.000,349.000,3553,150,28,0.100000,5.600000,63.596432,18.921194,0.794955,0.298671,0.417533,3.059114,0.000211,50.121536,2299,0.417533,-1.8166656494140625,11,0.392857,0.00730412,0.00730412,-0.00000014,0.00730412,0.00730412,0.00000000,1.179950,1.181894,-0.001647,0.023277,0.023230,0.002037,0.954940,0.955054,0.000114,0.00400608,1.66301598,0.985379
pkdd8,PKDD-8,343,345.000,350.000,3601,150,28,0.100000,5.600000,63.883331,18.716936,0.798542,0.304983,0.435619,2.896780,0.000211,49.322212,2317,0.435619,-2.016587018966675,11,0.392857,0.00725481,0.00725482,-0.00000043,0.00725481,0.00725481,0.00000000,1.185714,1.187115,-0.001181,0.023850,0.023810,0.001687,0.953947,0.954048,0.000102,0.00375686,1.63500508,0.981597
pkdd8,PKDD-8,344,346.000,351.000,3570,150,31,0.110714,6.200000,63.998058,18.580978,0.799976,0.307351,0.441991,2.922865,0.344025,51.519108,2260,0.441991,-1.935168981552124,12,0.387097,0.00727378,0.00727378,-0.00000014,0.00727378,0.00727378,0.00000000,1.185890,1.187850,-0.001652,0.023941,0.023905,0.001535,0.953622,0.953721,0.000099,0.00383707,1.63481505,0.981733
pkdd8,PKDD-8,345,347.000,352.000,3572,150,32,0.114286,6.400000,63.968399,18.279142,0.799605,0.305653,0.440955,2.828019,0.390264,52.067719,2249,0.440955,-2.019773483276367,11,0.343750,0.00724774,0.00724774,-0.00000036,0.00724774,0.00724774,0.00000000,1.175942,1.177909,-0.001673,0.022561,0.022561,-0.000012,0.956348,0.956386,0.000038,0.00389039,1.69765710,0.983052
pkdd8,PKDD-8,346,348.000,353.000,3558,150,31,0.110714,6.200000,63.621536,17.923620,0.795269,0.288659,0.417811,2.781802,0.390638,52.955532,2208,0.417811,-2.0676419734954834,7,0.225806,0.00728041,0.00728041,-0.00000035,0.00728041,0.00728041,0.00000000,1.185774,1.187448,-0.001411,0.023891,0.023885,0.000281,0.953681,0.953735,0.000054,0.00353846,1.78409326,0.983180
pkdd8,PKDD-8,347,349.000,354.000,3585,150,34,0.121429,6.800000,63.311596,17.475702,0.791395,0.260809,0.367920,2.778128,0.209947,53.096695,2235,0.367920,-1.996885061264038,11,0.323529,0.00718092,0.00718092,-0.00000029,0.00718092,0.00718092,0.00000000,1.184997,1.186689,-0.001428,0.023799,0.023794,0.000219,0.954078,0.954128,0.000049,0.00368256,1.86163147,0.983883
pkdd8,PKDD-8,348,350.000,355.000,3546,150,31,0.110714,6.200000,63.037209,17.236721,0.787965,0.244913,0.330121,2.829963,0.209947,53.902737,2196,0.330121,-1.981214165687561,10,0.322581,0.00717891,0.00717892,-0.00000029,0.00717891,0.00717891,0.00000000,1.173386,1.175078,-0.001442,0.022517,0.022514,0.000116,0.956356,0.956398,0.000042,0.00405173,1.97640595,0.986045
pkdd8,PKDD-8,349,351.000,356.000,3547,150,32,0.114286,6.400000,63.009884,16.976694,0.787624,0.230877,0.311459,2.739384,0.209947,52.309872,2197,0.311459,-2.0624940395355225,19,0.593750,0.00711908,0.00711909,-0.00000058,0.00711908,0.00711908,0.00000000,1.175454,1.176587,-0.000965,0.022973,0.022971,0.000089,0.955425,0.955466,0.000041,0.00380825,2.06075102,0.985969
pkdd8,PKDD-8,350,352.000,357.000,3528,150,32,0.114286,6.400000,63.151051,16.850334,0.789388,0.209709,0.283646,2.741383,0.209947,52.352806,2178,0.283646,-2.0722997188568115,16,0.500000,0.00703471,0.00703472,-0.00000037,0.00703471,0.00703471,0.00000000,1.178745,1.179891,-0.000972,0.023375,0.023341,0.001432,0.954628,0.954717,0.000089,0.00363471,2.05578296,0.986078
pkdd8,PKDD-8,351,353.000,358.000,3491,150,30,0.107143,6.000000,63.562244,16.930174,0.794528,0.203510,0.276904,2.718479,0.209947,51.963940,2141,0.276904,-2.1644446849823,16,0.533333,0.00699405,0.00699405,-0.00000015,0.00699405,0.00699405,0.00000000,1.172683,1.174704,-0.001724,0.022614,0.022581,0.001429,0.956091,0.956184,0.000092,0.00366582,2.01889272,0.985966
pkdd8,PKDD-8,352,354.000,359.000,3463,150,29,0.103571,5.800000,64.133972,17.126804,0.801675,0.198030,0.272765,2.730039,0.234660,52.495693,2113,0.272765,-2.201551914215088,10,0.344828,0.00714871,0.00714871,-0.00000058,0.00714871,0.00714871,0.00000000,1.171485,1.173186,-0.001452,0.022331,0.022300,0.001412,0.956663,0.956752,0.000089,0.00347617,2.01045911,0.985332
pkdd8,PKDD-8,353,355.000,360.000,3528,150,30,0.107143,6.000000,64.674171,17.239084,0.808427,0.205443,0.300487,2.887446,0.261782,55.583405,2178,0.300487,-2.0455474853515625,11,0.366667,0.00703543,0.00703544,-0.00000044,0.00703543,0.00703543,0.00000000,1.182446,1.184460,-0.001704,0.023743,0.023707,0.001518,0.953912,0.954013,0.000102,0.00340712,2.06612746,0.982907
pkdd8,PKDD-8,354,356.000,361.000,3475,150,30,0.107143,6.000000,65.006683,17.612007,0.812584,0.213405,0.321593,2.925296,0.293067,56.181946,2125,0.321593,-2.0259556770324707,1,0.033333,0.00699667,0.00699668,-0.00000029,0.00699667,0.00699667,0.00000000,1.172454,1.174479,-0.001727,0.022517,0.022481,0.001591,0.956189,0.956289,0.000099,0.00333475,2.16378275,0.982161
pkdd8,PKDD-8,355,357.000,362.000,3456,150,30,0.107143,6.000000,65.342270,17.960512,0.816778,0.240181,0.365487,3.003579,0.324140,57.108871,2106,0.365487,-1.958917498588562,1,0.033333,0.00703310,0.00703310,-0.00000029,0.00703310,0.00703310,0.00000000,1.176725,1.178458,-0.001472,0.022956,0.022915,0.001798,0.955602,0.955710,0.000108,0.00353751,2.23053811,0.980508
pkdd8,PKDD-8,356,358.000,363.000,3463,150,31,0.110714,6.200000,65.740433,18.125151,0.821755,0.264144,0.402949,3.147414,0.383253,59.151276,2113,0.402949,-1.805505633354187,1,0.032258,0.00701456,0.00701456,-0.00000044,0.00701456,0.00701456,0.00000000,1.184241,1.185689,-0.001223,0.023851,0.023800,0.002154,0.953938,0.954057,0.000119,0.00369052,2.40003293,0.980446
pkdd8,PKDD-8,357,359.000,364.000,3452,150,32,0.114286,6.400000,65.776817,18.379347,0.822210,0.289983,0.456452,3.272640,0.430594,60.000439,2127,0.456452,-1.658699870109558,2,0.062500,0.00676054,0.00676054,0.00000000,0.00676054,0.00676054,0.00000000,1.179958,1.181763,-0.001530,0.023313,0.023258,0.002367,0.955006,0.955139,0.000132,0.00361248,2.51879838,0.979687
pkdd8,PKDD-8,358,360.000,365.000,3323,150,29,0.103571,5.800000,65.861870,18.864523,0.823273,0.331253,0.517964,3.269475,0.527328,58.170300,2050,0.517964,-1.7313520908355713,6,0.206897,0.00663217,0.00663217,0.00000047,0.00663217,0.00663217,0.00000000,1.176597,1.177826,-0.001044,0.022584,0.022523,0.002670,0.956615,0.956754,0.000138,0.00353660,2.54677205,0.979269
pkdd8,PKDD-8,359,361.000,366.000,3256,150,28,0.100000,5.600000,65.824600,19.393778,0.822808,0.356157,0.548756,3.197041,0.527328,56.963249,2014,0.548756,-1.8406853675842285,14,0.500000,0.00631793,0.00631793,0.00000033,0.00631793,0.00631793,0.00000000,1.183587,1.185209,-0.001370,0.023286,0.023226,0.002594,0.955420,0.955561,0.000141,0.00319096,2.46641934,0.978690
pkdd8,PKDD-8,360,362.000,367.000,3083,150,25,0.089286,5.000000,65.616707,20.334581,0.820209,0.375989,0.573599,3.058094,0.483361,54.513126,1901,0.573599,-2.0581114292144775,14,0.560000,0.00584923,0.00584923,0.00000000,0.00584923,0.00584923,0.00000000,1.183415,1.185875,-0.002078,0.023360,0.023302,0.002443,0.955051,0.955189,0.000138,0.00286580,2.16481862,0.980868
pkdd8,PKDD-8,361,363.000,368.000,2846,150,24,0.085714,4.800000,65.060417,21.796192,0.813255,0.360624,0.568386,2.936848,0.369305,52.063541,1724,0.568386,-2.2006585597991943,15,0.625000,0.00521849,0.00521849,-0.00000020,0.00521849,0.00521849,0.00000000,1.169774,1.172551,-0.002374,0.021535,0.021491,0.002060,0.958658,0.958776,0.000118,0.00286921,1.93187652,0.978223
pkdd8,PKDD-8,362,364.000,369.000,2521,150,23,0.082143,4.600000,64.445442,23.679892,0.805568,0.344430,0.540962,2.767133,0.369305,49.932606,1441,0.540962,-2.3902382850646973,15,0.652174,0.00466893,0.00466893,-0.00000044,0.00466893,0.00466893,0.00000000,1.168524,1.171645,-0.002671,0.021466,0.021429,0.001738,0.958705,0.958807,0.000103,0.00242564,1.69823919,0.971311
pkdd8,PKDD-8,363,365.000,370.000,2243,150,22,0.078571,4.400000,63.230927,25.424566,0.790387,0.290803,0.462081,2.466082,0.369305,46.612759,1201,0.462081,-2.6867904663085938,10,0.454545,0.00414429,0.00414429,-0.00000106,0.00414429,0.00414429,0.00000000,1.166751,1.170299,-0.003041,0.021612,0.021586,0.001163,0.958283,0.958364,0.000081,0.00205967,1.44479765,0.961455
