dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
xamn6,XAM-N-6,0,66.000,71.000,13010,300,55,0.392857,11.000000,22.197550,16.322319,0.369959,0.522825,0.899230,2.123411,0.130918,10.730357,10072,0.899230,2.8206567764282227,6,0.109091,0.05897766,0.05897766,0.00000000,0.05897766,0.05897763,0.00000054,1.646272,1.681553,-0.021431,0.074852,0.075515,-0.008846,0.861821,0.862515,0.000694,0.02250461,0.93461705,0.999516
xamn6,XAM-N-6,1,67.000,72.000,13038,300,55,0.392857,11.000000,22.059158,16.730562,0.367653,0.530386,0.945718,2.225405,0.011919,11.382919,9995,0.945718,2.9012198448181152,6,0.109091,0.05778988,0.05778988,0.00000000,0.05778988,0.05778986,0.00000041,1.647032,1.684307,-0.022632,0.074765,0.075632,-0.011600,0.862001,0.862371,0.000369,0.02211067,0.94309954,1.000000
xamn6,XAM-N-6,2,68.000,73.000,12997,300,55,0.392857,11.000000,21.910589,17.229097,0.365176,0.511756,0.841296,2.224695,0.011919,11.444540,9798,0.841296,2.862860918045044,12,0.218182,0.05644363,0.05644363,0.00000000,0.05644363,0.05644363,0.00000000,1.604216,1.641610,-0.023309,0.071323,0.072258,-0.013103,0.866760,0.867030,0.000270,0.02107940,0.94706115,1.000000
xamn6,XAM-N-6,3,69.000,74.000,13040,300,53,0.378571,10.600000,21.834986,17.698465,0.363916,0.500819,0.772648,2.264874,0.000158,11.551782,9769,0.772648,2.825777769088745,11,0.207547,0.05619338,0.05619338,0.00000000,0.05619338,0.05619338,0.00000000,1.561733,1.605675,-0.028137,0.066317,0.067403,-0.016386,0.875744,0.875678,-0.000066,0.02132166,0.95372433,1.000000
xamn6,XAM-N-6,4,70.000,75.000,13081,300,55,0.392857,11.000000,21.635950,17.760580,0.360599,0.505908,0.813685,2.301348,0.000158,11.693847,9774,0.813685,2.9503939151763916,10,0.181818,0.05589150,0.05589150,0.00000007,0.05589150,0.05589150,0.00000000,1.538032,1.587417,-0.032109,0.065506,0.066548,-0.015901,0.875365,0.875755,0.000390,0.02017083,0.93945828,1.000000
xamn6,XAM-N-6,5,71.000,76.000,13135,300,54,0.385714,10.800000,21.805759,17.871294,0.363429,0.590189,1.079969,2.318242,0.000158,11.915084,9795,1.079969,2.904517650604248,23,0.425926,0.05559526,0.05559526,0.00000000,0.05559526,0.05559526,0.00000000,1.520137,1.572440,-0.034407,0.064739,0.065775,-0.016006,0.875520,0.876114,0.000593,0.01880342,0.93560251,1.000000
xamn6,XAM-N-6,6,72.000,77.000,13363,300,56,0.400000,11.200000,22.366442,18.433340,0.372774,0.587823,1.069153,2.353307,0.000158,12.439991,10147,1.069153,2.988845109939575,26,0.464286,0.05596738,0.05596738,0.00000000,0.05596738,0.05596738,0.00000000,1.479084,1.531318,-0.035315,0.059915,0.060997,-0.018064,0.884454,0.884847,0.000394,0.01791605,0.95260830,1.000000
xamn6,XAM-N-6,7,73.000,78.000,13563,300,57,0.407143,11.400000,22.675045,18.642794,0.377917,0.607373,1.132722,2.495507,0.000158,13.167605,10537,1.132722,3.168480634689331,18,0.315789,0.05619629,0.05619628,0.00000014,0.05619629,0.05619629,0.00000000,1.484775,1.539482,-0.036846,0.060116,0.061125,-0.016793,0.884710,0.885042,0.000332,0.01840547,0.96307996,1.000000
xamn6,XAM-N-6,8,74.000,79.000,13724,300,58,0.414286,11.600000,23.085623,18.782259,0.384760,0.688382,1.322638,2.654048,0.090078,13.923614,10830,1.322638,3.350348472595215,21,0.362069,0.05622817,0.05622817,0.00000000,0.05622817,0.05622817,0.00000000,1.506485,1.564850,-0.038742,0.063259,0.064372,-0.017606,0.878651,0.878874,0.000223,0.01856688,0.98757335,1.000000
xamn6,XAM-N-6,9,75.000,80.000,13956,300,57,0.407143,11.400000,23.695793,18.966860,0.394930,0.770014,1.491584,2.760462,0.009326,14.478645,11014,1.491584,3.399312973022461,24,0.421053,0.05680728,0.05680728,-0.00000007,0.05680728,0.05680728,0.00000000,1.507810,1.570651,-0.041677,0.062757,0.064346,-0.025320,0.880370,0.879575,-0.000795,0.01971037,1.03078862,1.000000
xamn6,XAM-N-6,10,76.000,81.000,14187,300,60,0.428571,12.000000,24.033524,18.880297,0.400559,0.755278,1.457778,2.762427,0.009326,14.717806,11256,1.457778,3.514197826385498,13,0.216667,0.05742709,0.05742709,0.00000007,0.05742709,0.05742709,0.00000000,1.519842,1.585466,-0.043178,0.063483,0.065237,-0.027637,0.878793,0.877438,-0.001356,0.01810541,1.05759345,1.000000
xamn6,XAM-N-6,11,77.000,82.000,14184,300,60,0.428571,12.000000,24.036873,18.292017,0.400615,0.768885,1.442220,2.680898,0.009050,14.386629,11190,1.442220,3.4079113006591797,15,0.250000,0.05700765,0.05700764,0.00000007,0.05700765,0.05700765,0.00000000,1.545897,1.615694,-0.045150,0.066807,0.068663,-0.027785,0.872252,0.870887,-0.001365,0.01757725,1.07018843,1.000000
xamn6,XAM-N-6,12,78.000,83.000,14220,300,59,0.421429,11.800000,24.313707,17.819187,0.405228,0.773348,1.435876,2.542653,0.009050,14.175184,11170,1.435876,3.1849615573883057,15,0.254237,0.05681746,0.05681746,0.00000000,0.05681746,0.05681746,0.00000000,1.571519,1.640084,-0.043630,0.069145,0.070861,-0.024806,0.868530,0.867390,-0.001140,0.01786063,1.08845655,1.000000
xamn6,XAM-N-6,13,79.000,84.000,14205,300,60,0.428571,12.000000,24.789392,17.473824,0.413157,0.746534,1.364254,2.348904,0.009050,13.784904,11109,1.364254,2.9592885971069336,16,0.266667,0.05654282,0.05654281,0.00000007,0.05654282,0.05654282,0.00000000,1.563604,1.627455,-0.040836,0.067348,0.068866,-0.022544,0.873215,0.872167,-0.001048,0.01682553,1.10820005,1.000000
xamn6,XAM-N-6,14,80.000,85.000,14125,300,60,0.428571,12.000000,25.243500,17.145432,0.420725,0.705017,1.256486,2.205791,0.004071,13.495445,11142,1.256486,2.741300106048584,15,0.250000,0.05597362,0.05597362,0.00000007,0.05597362,0.05597362,0.00000000,1.583292,1.640779,-0.036308,0.069735,0.070943,-0.017334,0.869030,0.868306,-0.000724,0.01769061,1.12303518,1.000000
xamn6,XAM-N-6,15,81.000,86.000,13913,300,57,0.407143,11.400000,25.893684,17.000744,0.431561,0.668805,1.106123,2.149184,0.004071,13.353592,11031,1.106123,2.46955943107605,12,0.210526,0.05499556,0.05499556,0.00000007,0.05499556,0.05499556,0.00000000,1.589449,1.643786,-0.034187,0.069687,0.070946,-0.018063,0.870630,0.869830,-0.000800,0.01692477,1.15043607,1.000000
xamn6,XAM-N-6,16,82.000,87.000,13848,300,59,0.421429,11.800000,26.754229,17.006765,0.445904,0.677978,1.123918,2.104058,0.004071,13.373154,11029,1.123918,2.419137954711914,6,0.101695,0.05481238,0.05481238,0.00000015,0.05481238,0.05481238,0.00000000,1.580373,1.630416,-0.031666,0.069128,0.070372,-0.017991,0.871142,0.870220,-0.000923,0.01715456,1.17951492,1.000000
xamn6,XAM-N-6,17,83.000,88.000,13903,300,63,0.450000,12.600000,27.790564,17.028984,0.463176,0.710997,1.195801,2.084974,0.004071,13.832699,11140,1.195801,2.4763269424438477,10,0.158730,0.05502753,0.05502753,0.00000000,0.05502753,0.05502753,0.00000000,1.570884,1.624182,-0.033929,0.068916,0.070309,-0.020216,0.870087,0.868933,-0.001154,0.01793904,1.21677565,1.000000
xamn6,XAM-N-6,18,84.000,89.000,13891,300,60,0.428571,12.000000,28.534348,16.927671,0.475572,0.677326,1.125171,2.095716,0.004071,14.381154,11174,1.125171,2.304710626602173,9,0.150000,0.05494523,0.05494522,0.00000015,0.05494523,0.05494523,0.00000000,1.560363,1.613779,-0.034233,0.067330,0.068963,-0.024245,0.872231,0.870818,-0.001413,0.01713268,1.23387348,1.000000
xamn6,XAM-N-6,19,85.000,90.000,13854,300,60,0.428571,12.000000,28.904570,16.881956,0.481743,0.654558,1.152633,2.081605,0.012281,14.458148,11154,1.152633,2.2513632774353027,7,0.116667,0.05476736,0.05476735,0.00000007,0.05476736,0.05476736,0.00000000,1.553126,1.607334,-0.034903,0.066631,0.068331,-0.025518,0.873281,0.871790,-0.001490,0.01727409,1.22933910,1.000000
xamn6,XAM-N-6,20,86.000,91.000,13814,300,57,0.407143,11.400000,28.778469,16.780121,0.479641,0.644415,1.164979,2.054456,0.065784,14.383053,11114,1.164979,2.1037466526031494,10,0.175439,0.05449622,0.05449622,-0.00000007,0.05449622,0.05449622,0.00000000,1.558998,1.618431,-0.038122,0.068784,0.070518,-0.025208,0.867263,0.865890,-0.001374,0.01785151,1.20283743,1.000000
xamn6,XAM-N-6,21,87.000,92.000,13834,300,59,0.421429,11.800000,28.652794,16.786991,0.477547,0.612754,1.120998,2.052126,0.233567,14.748086,11134,1.120998,2.184586524963379,10,0.169492,0.05434001,0.05434001,-0.00000007,0.05434001,0.05434001,0.00000000,1.546697,1.609079,-0.040333,0.066994,0.068854,-0.027772,0.870699,0.869253,-0.001446,0.01623848,1.18901124,1.000000
xamn6,XAM-N-6,22,88.000,93.000,13651,300,59,0.421429,11.800000,28.378923,16.903183,0.472982,0.574101,1.029309,2.074569,0.204122,15.225891,10951,1.029309,2.2054710388183594,6,0.101695,0.05361378,0.05361378,0.00000000,0.05361378,0.05361378,0.00000000,1.523039,1.585159,-0.040787,0.064260,0.066300,-0.031752,0.876513,0.874809,-0.001704,0.01685277,1.17427157,1.000000
xamn6,XAM-N-6,23,89.000,94.000,13496,300,57,0.407143,11.400000,27.929939,16.925451,0.465499,0.590129,1.058277,2.060069,0.174408,15.203709,10796,1.058277,2.1234569549560547,7,0.122807,0.05294276,0.05294276,-0.00000008,0.05294276,0.05294276,0.00000000,1.527119,1.588619,-0.040272,0.066060,0.067967,-0.028869,0.872390,0.870945,-0.001445,0.01603131,1.14843824,1.000000
xamn6,XAM-N-6,24,90.000,95.000,13269,300,58,0.414286,11.600000,27.728655,17.097328,0.462144,0.589903,0.948238,2.057780,0.100428,15.451777,10574,0.948238,2.1385388374328613,8,0.137931,0.05190391,0.05190391,0.00000000,0.05190391,0.05190391,0.00000000,1.508554,1.566735,-0.038567,0.063393,0.065073,-0.026499,0.878065,0.876992,-0.001073,0.01498087,1.14267709,1.000000
xamn6,XAM-N-6,25,91.000,96.000,13246,300,59,0.421429,11.800000,27.948248,17.260221,0.465804,0.627145,1.065745,2.073490,0.004034,15.845602,10521,1.065745,2.167271137237549,7,0.118644,0.05164586,0.05164586,0.00000008,0.05164586,0.05164586,0.00000000,1.484448,1.540088,-0.037482,0.060376,0.062178,-0.029844,0.884466,0.883226,-0.001240,0.01506329,1.16397648,1.000000
xamn6,XAM-N-6,26,92.000,97.000,13173,300,62,0.442857,12.400000,28.227015,17.328268,0.470450,0.658416,1.137323,2.037586,0.004034,15.341688,10389,1.137323,2.210024833679199,11,0.177419,0.05132186,0.05132186,0.00000000,0.05132186,0.05132186,0.00000000,1.490397,1.546421,-0.037590,0.061549,0.063231,-0.027319,0.881997,0.880914,-0.001083,0.01524069,1.17594943,1.000000
